mode,experiment_run_id,flow,batch_id,request_id,status_code,latency_ms,error
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,131,200,14.647900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,132,200,15.453400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,133,200,15.016900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,134,200,14.611100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,135,200,13.506200,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,136,200,13.173600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,137,200,14.350800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,138,200,13.754700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,139,200,13.587800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,140,200,13.410300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,141,200,14.129000,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,142,200,15.232100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,143,200,17.312500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,144,200,15.941100,
