flow,batch_id,decision_ms_median,total_ms_median,n,mode
loan_to_approval,18,1.2993564996577334,11.992446999101958,200,proposed
loan_to_approval,19,1.262807501007046,11.684602500281471,200,proposed
loan_to_approval,20,1.2976115003766608,11.990275499556446,200,proposed
loan_to_approval,21,1.3154385005691438,12.14796850035782,200,proposed
loan_to_approval,22,1.3111900007061195,12.12433399996371,200,proposed
loan_to_approval,23,1.3005475002501043,11.906460999853152,200,proposed
loan_to_approval,24,1.3174794994483818,11.916259000827267,200,proposed
loan_to_approval,25,1.2680765003096894,11.565443499421235,200,proposed
loan_to_approval,26,1.2542619997475413,11.731028500435059,200,proposed
loan_to_approval,27,1.2890549996882328,11.697184500008007,200,proposed
loan_to_approval,28,1.2838740003644489,11.881131500558695,200,proposed
loan_to_approval,29,1.307810499383777,11.961301999690477,200,proposed
loan_to_approval,30,1.3244375004433095,11.95067300068331,200,proposed
loan_to_credit,1,1.2933450007039937,11.667377998492157,200,proposed
loan_to_credit,2,1.2952884990227176,11.607397000261699,200,proposed
loan_to_credit,3,1.2782764997609775,11.52034749975428,200,proposed
loan_to_credit,4,1.2765569990733638,11.61600500017812,200,proposed
loan_to_credit,5,1.2880590002168901,11.544603999936953,200,proposed
loan_to_credit,6,1.266246000341198,11.504201501338684,200,proposed
loan_to_credit,7,1.2970445004611975,11.824098499346292,200,proposed
loan_to_credit,8,1.296144000662025,11.804222999671765,200,proposed
loan_to_credit,9,1.276365500416432,11.425682000663073,200,proposed
loan_to_credit,10,1.2571670004035695,11.537840499840968,200,proposed
loan_to_credit,11,1.3029664996793144,11.929498499739566,200,proposed
loan_to_credit,12,1.2957690005350742,11.708878999343142,200,proposed
loan_to_credit,13,1.2581250002767774,11.502383499646385,200,proposed
loan_to_credit,14,1.3197099997341866,11.785247999796411,200,proposed
loan_to_credit,15,1.263458999346767,11.705335499755165,200,proposed
loan_to_credit,16,1.3060050005151425,11.853080000037153,200,proposed
loan_to_credit,17,1.3656594992426108,12.154189499597123,200,proposed
loan_to_credit,18,1.3434215006782324,11.956027499763877,200,proposed
loan_to_credit,19,1.2879565001640003,11.696268999912718,200,proposed
loan_to_credit,20,1.3110630006849533,11.766552499466343,200,proposed
loan_to_credit,21,1.2696315006905934,11.356432500178926,200,proposed
loan_to_credit,22,1.2948899993716623,11.713565000718518,200,proposed
loan_to_credit,23,1.2802914998246706,11.982216999967932,200,proposed
loan_to_credit,24,1.2829485003749141,11.641561000033107,200,proposed
loan_to_credit,25,1.2705594999715686,11.655321499347338,200,proposed
loan_to_credit,26,1.2879155001428444,11.664894000205095,200,proposed
loan_to_credit,27,1.2976765001440072,11.785623500145448,200,proposed
loan_to_credit,28,1.2966454996785615,11.756939999031601,200,proposed
loan_to_credit,29,1.3716755001951242,12.204807999296463,200,proposed
loan_to_credit,30,1.287877999857301,11.672994499349443,200,proposed
loan_to_customer,1,1.297505499678664,9.969134999664675,200,proposed
loan_to_customer,2,1.229141499607067,9.923021500071627,200,proposed
loan_to_customer,3,1.2215240003570216,9.74110499919334,200,proposed
loan_to_customer,4,1.2275094995857216,9.678401498604217,200,proposed
loan_to_customer,5,1.2649869995584595,9.68953500068892,200,proposed
loan_to_customer,6,1.2667800001509022,9.980782499951601,200,proposed
loan_to_customer,7,1.2561535004351754,9.869029000583396,200,proposed
loan_to_customer,8,1.256772499800718,9.890841998640099,200,proposed
loan_to_customer,9,1.2720394997813855,9.945248999429168,200,proposed
loan_to_customer,10,1.2732659997709561,9.87663399973826,200,proposed
loan_to_customer,11,1.2556524998217355,9.901162999994995,200,proposed
loan_to_customer,12,1.298674999816285,10.060524498840095,200,proposed
loan_to_customer,13,1.3400505004028673,10.303177499736194,200,proposed
loan_to_customer,14,1.291237499572162,9.990279499106691,200,proposed
loan_to_customer,15,1.2871740000264253,9.866626999610162,200,proposed
loan_to_customer,16,1.3256670008559013,10.27131600130815,200,proposed
loan_to_customer,17,1.2470665005821502,9.830019999753858,200,proposed
loan_to_customer,18,1.3170870006433688,10.086973999932525,200,proposed
loan_to_customer,19,1.2913275004393654,9.956706499906431,200,proposed
loan_to_customer,20,1.2746379998134216,9.946029000275303,200,proposed
loan_to_customer,21,1.3316730000951793,10.157207499105425,200,proposed
loan_to_customer,22,1.2764145003529848,9.999960499953886,200,proposed
loan_to_customer,23,1.2826405009036534,9.84858349966089,200,proposed
loan_to_customer,24,1.326169999629201,10.01284999983909,200,proposed
loan_to_customer,25,1.349214499896334,10.273546999997052,200,proposed
loan_to_customer,26,1.2934745000166004,10.00258849853708,200,proposed
loan_to_customer,27,1.2480469995352905,9.785561000171583,200,proposed
loan_to_customer,28,1.3429265000013402,10.239519000606379,200,proposed
loan_to_customer,29,1.2904405002700514,9.911385999657796,200,proposed
loan_to_customer,30,1.287985500312061,10.004217499954393,200,proposed
