mode,experiment_run_id,flow,batch_id,request_id,status_code,latency_ms,error
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,33,200,15.308200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,34,200,14.425900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,35,200,14.352900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,36,200,15.656000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,37,200,13.428300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,38,200,14.175000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,39,200,14.011400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,40,200,14.654100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,41,200,15.449200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,42,200,15.644500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,43,200,14.867500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,44,200,15.547700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,45,200,15.830100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,46,200,14.309800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,47,200,14.998300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,48,200,15.136000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,49,200,14.235400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,50,200,14.402000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,51,200,16.176300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,52,200,13.771700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,53,200,13.971000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,54,200,14.997100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,55,200,14.090700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,56,200,13.828000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,57,200,14.342700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,58,200,13.777800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,59,200,13.800400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,60,200,14.370400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,61,200,15.021100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,62,200,14.296700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,63,200,14.007600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,64,200,14.039200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,65,200,13.729800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,66,200,14.440400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,67,200,15.098400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,68,200,16.131600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,69,200,13.832700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,70,200,15.294800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,71,200,13.802300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,72,200,14.008800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,73,200,14.470700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,74,200,14.301500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,75,200,14.226900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,76,200,16.158900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,77,200,13.963800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,78,200,14.435600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,79,200,14.862700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,80,200,14.744200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,81,200,13.634900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,82,200,13.939700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,83,200,14.754700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,84,200,14.247800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,85,200,14.767600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,86,200,15.323600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,87,200,14.300200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,88,200,13.704900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,89,200,14.869400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,90,200,14.519400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,91,200,14.229200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,92,200,14.159000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,93,200,15.242600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,94,200,14.368200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,95,200,16.605000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,96,200,16.837400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,97,200,15.405300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,98,200,15.951400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,99,200,14.716100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,100,200,15.076800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,101,200,14.658200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,102,200,16.236000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,103,200,14.035900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,104,200,14.912000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,105,200,15.420700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,106,200,14.439000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,107,200,14.732900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,108,200,14.500200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,109,200,13.681700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,110,200,14.118100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,111,200,15.173100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,112,200,14.297000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,113,200,14.942700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,114,200,16.556700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,115,200,14.162400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,116,200,16.216900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,117,200,15.087500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,118,200,14.876000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,119,200,14.325200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,120,200,14.008100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,121,200,13.216000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,122,200,13.952000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,123,200,14.309200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,124,200,13.771500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,125,200,13.974600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,126,200,16.692800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,127,200,15.494200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,128,200,14.939900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,129,200,15.267600,
